,Time [s],Fz [N],Fz filtered [N],target position [-]
343,10.6449045,13.122729999999978,15.51425729582643,1471
344,10.675796700000001,14.472729999999977,15.522479954515216,2049
345,10.7061689,13.672729999999977,15.456045089906267,1471
346,10.7382614,14.822729999999977,15.4027618006568,2049
347,10.768926200000001,14.482729999999977,15.358271652334265,1471
348,10.800127699999999,15.002729999999978,15.331095212047316,2049
349,10.8314416,13.512729999999976,15.308432238147446,1471
350,10.8626445,14.792729999999978,15.267960713128465,2049
351,10.893478099999998,14.402729999999977,15.225003644922449,1471
352,10.9246498,16.25272999999998,15.200841974667528,2049
353,10.9559364,18.472729999999977,15.205729517213268,1471
354,10.987017199999999,18.612729999999978,15.288814044718386,2049
355,11.017683499999999,13.882729999999977,15.414150163946633,1471
356,11.0487807,16.25272999999998,15.446258449210813,2049
357,11.0799578,13.162729999999979,15.43167808281734,1471
358,11.1109241,16.39272999999998,15.403792653546871,2049
359,11.141207499999998,13.482729999999977,15.379677628921868,1471
360,11.171735100000001,16.50272999999998,15.36265444778491,2049
361,11.203735700000001,13.812729999999977,15.348405495036834,1471
362,11.2333914,16.732729999999975,15.341060951751672,2049
363,11.264048999999998,18.372729999999976,15.338428942679085,1471
364,11.2947027,18.75272999999998,15.423720605138016,2049
365,11.3252164,13.202729999999978,15.544630690456724,1471
366,11.3561025,14.742729999999977,15.561313047175394,2049
367,11.3870166,12.942729999999976,15.500123134177928,1471
368,11.417551899999998,14.622729999999978,15.436282756513524,2049
369,11.448735300000001,13.612729999999978,15.372590304622078,1471
370,11.479709999999999,14.772729999999978,15.32425490723739,2049
371,11.510542899999999,13.832729999999977,15.280670210326875,1471
372,11.540739799999999,15.152729999999977,15.243001372998522,2049
373,11.5711679,18.39272999999998,15.214102008801039,1471
374,11.602290299999998,18.022729999999978,15.27413809652491,2049
375,11.6335156,12.762729999999976,15.387135798258466,1471
376,11.664071599999998,14.772729999999978,15.387351278789033,2049
377,11.6955981,13.572729999999977,15.324965818164761,1471
378,11.726270299999998,15.222729999999977,15.280583367029184,2049
379,11.758128300000001,15.422729999999977,15.246577136877042,1471
380,11.7891612,16.362729999999978,15.249510434621397,2049
381,11.8204488,14.512729999999976,15.274286318585265,1471
382,11.851571299999998,16.14272999999998,15.280581931939276,2049
383,11.8824722,12.722729999999977,15.28239800708106,1471
384,11.9138122,16.14272999999998,15.249670028822406,2049
385,11.945152899999998,15.282729999999978,15.218202684778495,1471
386,11.9770068,17.022729999999978,15.237251159107286,2049
387,12.0080896,14.102729999999976,15.272514075153664,1471
388,12.0383413,14.652729999999977,15.283692771302663,2049
389,12.069808399999998,14.642729999999977,15.24879640044341,1471
390,12.1006947,15.162729999999979,15.225644195203508,2049
391,12.1314796,13.942729999999976,15.213206009145004,1471
392,12.163045899999998,14.772729999999978,15.187765432016628,2049
393,12.1942145,14.232729999999977,15.155793672050901,1471
394,12.225314499999998,15.512729999999976,15.130638607387674,2049
395,12.255771300000001,16.272729999999978,15.12070434221003,1471
396,12.286688,15.872729999999978,15.15044164987926,2049
397,12.317482,16.182729999999978,15.18596685833645,1471
398,12.3477755,16.222729999999977,15.218390352653884,2049
399,12.378518699999999,16.352729999999976,15.25630568700682,1471
400,12.410340499999998,16.472729999999977,15.296034654332603,2049
401,12.4414751,15.422729999999977,15.339048138057965,1471
402,12.4726686,16.82272999999998,15.362493679820226,2049
403,12.5041386,16.64272999999998,15.391776879318058,1471
404,12.5342043,18.222729999999977,15.44342844700544,2049
405,12.5651527,13.812729999999977,15.520053455165948,1471
406,12.5955374,16.912729999999975,15.539223233248007,2049
407,12.626525899999999,12.962729999999977,15.532424970100045,1471
408,12.657211599999998,14.492729999999977,15.50951818310823,2049
409,12.688078199999998,13.182729999999978,15.440886288730303,1471
410,12.718713199999998,14.472729999999977,15.379135035622589,2049
411,12.749142399999998,13.732729999999977,15.31937716566271,1471
412,12.7812505,14.722729999999977,15.272513682920723,2049
413,12.8118337,14.802729999999977,15.23227013205773,1471
414,12.843539999999999,14.852729999999976,15.214184127753128,2049
415,12.875384599999999,14.852729999999976,15.199298475727083,1471
416,12.906545499999998,14.952729999999978,15.185949161119256,2049
417,12.937497299999999,15.982729999999977,15.175039970152552,1471
418,12.967870799999998,15.862729999999978,15.186313965234794,2049
419,12.998742299999998,16.102729999999976,15.214679641915872,1471
420,13.0302104,16.32272999999998,15.244263826810958,2049
421,13.061009999999998,16.202729999999978,15.281567737981225,1471
