,Time [s],Fz [N]
202,0.3585125,0.11981000000003483
203,0.35980389999999995,0.08981000000003458
204,0.36109649999999993,0.10981000000003505
205,0.3623323999999999,0.09981000000003526
206,0.36355439999999994,0.08981000000003458
207,0.3647746999999999,0.10981000000003505
208,0.3659755,0.10981000000003505
209,0.3672757999999998,0.10981000000003505
210,0.36851749999999983,0.11981000000003483
211,0.36977039999999994,0.08981000000003458
212,0.37097979999999997,0.08981000000003458
213,0.3721884999999998,0.10981000000003505
214,0.3734046999999998,0.09981000000003526
215,0.3746092999999999,0.10981000000003505
216,0.3758497999999999,0.10981000000003505
217,0.3771034,0.10981000000003505
218,0.3783664,0.11981000000003483
219,0.37961469999999986,0.1398100000000353
220,0.3808248999999999,0.10981000000003505
221,0.3820208999999999,0.11981000000003483
222,0.38324859999999994,0.11981000000003483
223,0.3844930999999998,0.11981000000003483
224,0.38570419999999994,0.12981000000003462
225,0.38693319999999987,0.11981000000003483
226,0.38814249999999983,0.11981000000003483
227,0.38937469999999985,0.11981000000003483
228,0.3906145999999999,0.10981000000003505
229,0.3918389999999998,0.12981000000003462
230,0.3931209,0.10981000000003505
231,0.3943437999999999,0.12981000000003462
232,0.3955993999999998,0.11981000000003483
233,0.3968083,0.12981000000003462
234,0.3979986999999998,0.11981000000003483
235,0.3992068,0.12981000000003462
236,0.4004437999999999,0.12981000000003462
237,0.4016762999999999,0.15981000000003487
238,0.4028886999999999,0.12981000000003462
239,0.40412269999999983,0.1398100000000353
240,0.40534269999999983,0.12981000000003462
241,0.4066014,0.11981000000003483
242,0.4078461999999998,0.11981000000003483
243,0.4090957999999998,0.1398100000000353
244,0.41032769999999985,0.14981000000003508
245,0.4115769,0.14981000000003508
246,0.4127863999999999,0.14981000000003508
247,0.4140020999999998,0.14981000000003508
248,0.4152117999999998,0.14981000000003508
249,0.4165209999999999,0.16981000000003466
250,0.4177694999999999,0.1998100000000349
251,0.4189843,0.1998100000000349
252,0.4202262000000001,0.18981000000003512
253,0.42144709999999996,0.2098100000000347
254,0.4226622999999998,0.17981000000003533
255,0.4238656999999999,0.1998100000000349
256,0.4250993999999997,0.2098100000000347
257,0.42645920000000004,0.2098100000000347
258,0.4276977999999998,0.2098100000000347
259,0.4289413999999998,0.23981000000003494
260,0.430148,0.23981000000003494
261,0.43137919999999985,0.23981000000003494
262,0.43263909999999983,0.24981000000003473
263,0.43387660000000006,0.279810000000035
264,0.4350926999999998,0.2598100000000354
265,0.43631589999999987,0.2698100000000352
266,0.4375505999999998,0.28981000000003476
267,0.4410949999999998,0.28981000000003476
268,0.4423106999999997,0.28981000000003476
269,0.4435520999999998,0.29981000000003544
270,0.4448095999999997,0.3098100000000352
271,0.4460967,0.3098100000000352
272,0.44730880000000006,0.3098100000000352
273,0.44852880000000006,0.3098100000000352
274,0.4497369,0.29981000000003544
275,0.4509802999999999,0.29981000000003544
276,0.45221350000000005,0.28981000000003476
277,0.45346069999999994,0.28981000000003476
278,0.4546972,0.3298100000000348
279,0.45592180000000004,0.3098100000000352
280,0.45712019999999987,0.319810000000035
281,0.4583466999999999,0.319810000000035
282,0.45962630000000004,0.3298100000000348
283,0.46084479999999983,0.29981000000003544
284,0.4620919999999997,0.3298100000000348
285,0.4633018999999998,0.28981000000003476
286,0.46453659999999974,0.28981000000003476
287,0.4657488999999999,0.28981000000003476
288,0.46697659999999974,0.29981000000003544
289,0.4682048999999999,0.3098100000000352
290,0.46943599999999996,0.3098100000000352
291,0.47071949999999996,0.29981000000003544
292,0.4719313999999999,0.29981000000003544
293,0.47312909999999997,0.2698100000000352
294,0.4743472999999998,0.279810000000035
295,0.47558679999999987,0.2698100000000352
296,0.47689749999999975,0.28981000000003476
297,0.4781396,0.28981000000003476
298,0.4793569,0.279810000000035
299,0.4805836000000001,0.23981000000003494
300,0.4817933999999999,0.24981000000003473
301,0.48298359999999985,0.2698100000000352
302,0.48422909999999986,0.2698100000000352
303,0.48544300000000007,0.2598100000000354
304,0.48669269999999987,0.2598100000000354
305,0.4879028000000001,0.22981000000003515
306,0.48912880000000003,0.21981000000003537
307,0.49034580000000005,0.23981000000003494
308,0.4915834000000001,0.23981000000003494
309,0.4928542,0.23981000000003494
310,0.4940891999999999,0.21981000000003537
311,0.49533939999999976,0.1998100000000349
312,0.4965864,0.21981000000003537
313,0.49780429999999987,0.17981000000003533
314,0.4990003999999999,0.18981000000003512
315,0.5002537999999999,0.18981000000003512
316,0.5014924999999999,0.18981000000003512
317,0.50271,0.15981000000003487
318,0.5039588999999998,0.16981000000003466
319,0.5052586999999997,0.16981000000003466
320,0.5065,0.16981000000003466
321,0.5077086,0.14981000000003508
322,0.5089416999999998,0.15981000000003487
323,0.5101784,0.15981000000003487
324,0.5114145999999997,0.14981000000003508
325,0.5126439999999999,0.1398100000000353
326,0.5138734999999999,0.14981000000003508
327,0.515091,0.14981000000003508
328,0.5163137,0.09981000000003526
329,0.5176726999999999,0.1398100000000353
330,0.5188989999999998,0.10981000000003505
331,0.5201425999999998,0.09981000000003526
332,0.5213483999999999,0.0798100000000348
333,0.5225687999999997,0.09981000000003526
334,0.5238296999999998,0.08981000000003458
335,0.5250973999999999,0.0798100000000348
336,0.5263575,0.059810000000035224
337,0.5275932999999999,0.06981000000003501
338,0.5288548999999998,0.04981000000003544
339,0.5300889999999998,0.06981000000003501
340,0.5312928000000001,0.08981000000003458
341,0.5325142999999999,0.03981000000003476
342,0.5337399999999999,0.03981000000003476
343,0.5349570999999997,0.01981000000003519
344,0.5361880000000001,0.04981000000003544
345,0.5374067,0.04981000000003544
346,0.5386527000000001,0.059810000000035224
347,0.5398907999999998,0.059810000000035224
348,0.5410941999999999,0.029810000000034975
349,0.5423277999999998,0.03981000000003476
350,0.5435539,0.009810000000035402
351,0.5447877999999999,-0.00018999999996438532
352,0.5460183000000001,0.029810000000034975
353,0.5472799999999998,0.009810000000035402
354,0.5484898,-0.020189999999965735
355,0.5497087,0.009810000000035402
356,0.5509347,-0.00018999999996438532
357,0.5521465000000001,-0.020189999999965735
358,0.5533807999999998,-0.00018999999996438532
359,0.5545977,-0.00018999999996438532
360,0.555831,-0.00018999999996438532
361,0.5570911000000001,-0.00018999999996438532
362,0.5582940000000001,0.009810000000035402
363,0.5595735,-0.00018999999996438532
364,0.5608038,-0.00018999999996438532
365,0.562093,0.009810000000035402
366,0.5633124999999999,0.009810000000035402
367,0.5645469999999997,-0.00018999999996438532
368,0.5657448999999999,-0.020189999999965735
369,0.5669654999999998,-0.020189999999965735
370,0.5681914999999997,-0.04018999999996531
371,0.5694271999999998,-0.020189999999965735
372,0.5706590999999999,-0.020189999999965735
373,0.5718641,-0.030189999999965522
374,0.5730868,-0.010189999999964172
375,0.5742902999999999,-0.020189999999965735
376,0.5755217999999998,-0.04018999999996531
377,0.5767547999999998,-0.04018999999996531
378,0.5780015999999999,-0.010189999999964172
379,0.5792226999999999,-0.030189999999965522
380,0.5804275999999997,-0.050189999999965096
381,0.5816589999999997,-0.04018999999996531
382,0.5829070000000001,-0.06018999999996488
383,0.5841338999999999,-0.04018999999996531
384,0.5853397,-0.030189999999965522
385,0.5865847,-0.04018999999996531
386,0.5878158999999998,-0.010189999999964172
387,0.5890884999999999,-0.020189999999965735
388,0.5902889999999998,-0.020189999999965735
389,0.5914950999999999,-0.04018999999996531
390,0.5927621999999997,-0.07018999999996467
391,0.5939801,-0.030189999999965522
392,0.5952652,-0.020189999999965735
393,0.5964841999999999,-0.010189999999964172
394,0.5977171000000001,-0.04018999999996531
395,0.5989548,-0.020189999999965735
396,0.6001792999999997,-0.030189999999965522
397,0.6014048000000001,-0.04018999999996531
398,0.6026332999999999,-0.04018999999996531
399,0.603869,-0.010189999999964172
400,0.6050963999999999,-0.030189999999965522
401,0.6063074999999998,-0.030189999999965522
402,0.60751,-0.06018999999996488
403,0.6087283000000001,-0.04018999999996531
404,0.6100281999999999,-0.030189999999965522
405,0.6112558999999997,-0.07018999999996467
406,0.6124704999999997,-0.06018999999996488
407,0.6136792999999998,-0.030189999999965522
408,0.6149114999999998,-0.06018999999996488
409,0.6161061000000001,-0.04018999999996531
410,0.6173232,-0.050189999999965096
411,0.6185435999999997,-0.06018999999996488
412,0.6197806999999997,-0.07018999999996467
413,0.6210241000000001,-0.07018999999996467
414,0.6222483999999997,-0.050189999999965096
415,0.6234436999999997,-0.050189999999965096
416,0.6246654,-0.020189999999965735
417,0.6259432999999999,-0.06018999999996488
418,0.6271716,-0.050189999999965096
419,0.6284263999999999,-0.06018999999996488
420,0.6296599,-0.04018999999996531
421,0.6308859,-0.050189999999965096
422,0.6320942,-0.050189999999965096
423,0.6332909999999998,-0.06018999999996488
424,0.6345361,-0.050189999999965096
425,0.6357607999999999,-0.030189999999965522
426,0.6369924999999999,-0.04018999999996531
427,0.6382043999999998,-0.020189999999965735
428,0.6394150000000001,-0.04018999999996531
429,0.6406206999999999,-0.050189999999965096
430,0.6418646999999997,-0.06018999999996488
431,0.6431679999999997,-0.07018999999996467
432,0.6444012999999997,-0.020189999999965735
433,0.6456548999999998,-0.020189999999965735
434,0.6468916,-0.050189999999965096
435,0.6481094999999999,-0.050189999999965096
436,0.6493139000000001,-0.020189999999965735
437,0.6505771999999999,-0.030189999999965522
438,0.6518025999999999,-0.04018999999996531
439,0.6530548999999999,-0.04018999999996531
440,0.6542735999999998,-0.030189999999965522
441,0.6554970999999998,-0.04018999999996531
442,0.656723,-0.04018999999996531
443,0.6579679,-0.010189999999964172
444,0.6591866999999998,-0.04018999999996531
445,0.6604221999999997,-0.04018999999996531
446,0.6616768999999998,-0.04018999999996531
447,0.6629081000000001,-0.020189999999965735
448,0.6641276,-0.020189999999965735
449,0.6653702999999997,-0.030189999999965522
450,0.6665831999999998,-0.020189999999965735
451,0.6678368999999997,-0.020189999999965735
452,0.6690887000000001,-0.010189999999964172
453,0.6703304999999999,0.01981000000003519
454,0.6715504000000001,-0.020189999999965735
455,0.6727764999999999,-0.020189999999965735
456,0.6739790999999999,-0.020189999999965735
457,0.6752002999999998,-0.010189999999964172
458,0.6764426000000001,-0.00018999999996438532
459,0.6776565999999997,-0.020189999999965735
460,0.6788982999999997,-0.010189999999964172
461,0.6801303999999999,-0.020189999999965735
462,0.6813423999999997,-0.020189999999965735
463,0.6825476999999998,-0.00018999999996438532
464,0.6837733999999998,0.029810000000034975
465,0.6850038,-0.04018999999996531
466,0.6862279999999998,-0.010189999999964172
467,0.6874481000000001,-0.010189999999964172
468,0.6886589000000001,-0.010189999999964172
469,0.6898858999999997,-0.010189999999964172
470,0.6911510000000001,-0.020189999999965735
471,0.6924026999999997,-0.030189999999965522
472,0.693667,-0.020189999999965735
473,0.6949168000000001,-0.030189999999965522
474,0.6961627999999997,-0.04018999999996531
475,0.6973769999999999,-0.010189999999964172
476,0.6985934,-0.00018999999996438532
477,0.6998148,-0.00018999999996438532
478,0.7010955000000001,-0.010189999999964172
479,0.7023085999999998,-0.010189999999964172
480,0.7035541999999997,-0.020189999999965735
481,0.7047545999999998,-0.00018999999996438532
482,0.7059859999999998,-0.010189999999964172
483,0.7071963000000001,-0.00018999999996438532
484,0.7084242999999999,-0.00018999999996438532
485,0.7096860999999999,-0.030189999999965522
486,0.7108922,-0.010189999999964172
487,0.7121572999999999,-0.010189999999964172
488,0.7133769999999999,-0.030189999999965522
489,0.7145961000000001,-0.010189999999964172
490,0.7158031999999999,-0.020189999999965735
491,0.7171018999999998,-0.00018999999996438532
492,0.7183335999999998,0.01981000000003519
493,0.7195651000000001,-0.020189999999965735
494,0.7207916000000001,-0.020189999999965735
495,0.7220217,-0.00018999999996438532
496,0.7232392000000001,-0.00018999999996438532
497,0.7244454999999999,-0.020189999999965735
498,0.7256559999999999,-0.030189999999965522
499,0.7268830999999998,-0.010189999999964172
500,0.7281364999999997,-0.00018999999996438532
501,0.7293555999999999,-0.00018999999996438532
502,0.7305801999999999,-0.00018999999996438532
503,0.7317964999999997,-0.030189999999965522
504,0.7330174,-0.020189999999965735
505,0.7342762,-0.030189999999965522
506,0.7355,-0.020189999999965735
507,0.7367345999999997,-0.020189999999965735
508,0.7379465999999999,-0.00018999999996438532
509,0.7391837999999997,-0.00018999999996438532
510,0.7403977999999998,0.029810000000034975
511,0.741609,-0.010189999999964172
512,0.7428787999999997,-0.010189999999964172
513,0.7441282999999999,-0.00018999999996438532
514,0.7453647999999999,-0.010189999999964172
515,0.7465623999999997,-0.010189999999964172
516,0.7477959999999997,-0.030189999999965522
517,0.7490110999999997,-0.010189999999964172
518,0.7502526999999999,0.01981000000003519
519,0.7514970000000001,-0.00018999999996438532
520,0.7527208999999999,-0.030189999999965522
521,0.7539648999999997,-0.020189999999965735
522,0.7552102999999999,-0.010189999999964172
523,0.7564199,-0.04018999999996531
524,0.7576290999999999,-0.020189999999965735
525,0.758867,-0.020189999999965735
526,0.7601100999999999,0.009810000000035402
527,0.7613422000000001,0.01981000000003519
528,0.7625639999999998,-0.00018999999996438532
529,0.7637811000000001,-0.020189999999965735
530,0.7649973999999999,-0.030189999999965522
531,0.7662331999999998,0.009810000000035402
532,0.7674949,0.009810000000035402
533,0.7687223999999997,-0.00018999999996438532
534,0.7699447999999998,-0.00018999999996438532
535,0.7711823999999998,0.009810000000035402
536,0.7724169999999999,-0.00018999999996438532
537,0.7736130000000001,-0.00018999999996438532
538,0.7748203,-0.020189999999965735
539,0.7761171,0.01981000000003519
540,0.7773430000000001,-0.00018999999996438532
541,0.7785713999999997,-0.00018999999996438532
542,0.7797833999999999,-0.030189999999965522
543,0.7810096999999998,0.029810000000034975
544,0.7822754000000001,0.01981000000003519
545,0.7834881999999999,0.009810000000035402
546,0.7847189999999999,0.009810000000035402
547,0.7859419999999999,0.01981000000003519
548,0.7872908999999999,0.01981000000003519
549,0.7886129,-0.00018999999996438532
550,0.7898879999999999,0.01981000000003519
551,0.7911703000000001,0.01981000000003519
552,0.7924927999999998,0.01981000000003519
553,0.7938508999999998,-0.00018999999996438532
554,0.7951543000000001,0.009810000000035402
555,0.7965214999999999,0.009810000000035402
556,0.7978701999999998,0.009810000000035402
557,0.7992040999999999,0.029810000000034975
558,0.8005614999999997,-0.00018999999996438532
559,0.8019181999999998,0.009810000000035402
560,0.8032000999999998,0.029810000000034975
561,0.8044514,0.009810000000035402
562,0.8057045,0.03981000000003476
563,0.8069329999999999,0.029810000000034975
564,0.8081820999999998,0.03981000000003476
565,0.8095105,0.04981000000003544
566,0.8107962999999998,0.04981000000003544
567,0.8120979999999998,0.03981000000003476
568,0.8133795999999998,0.029810000000034975
569,0.8146391,0.029810000000034975
570,0.8158694999999998,0.01981000000003519
571,0.8171333000000001,0.03981000000003476
572,0.8183613999999997,0.04981000000003544
573,0.8195880999999998,0.029810000000034975
574,0.8208207000000001,0.029810000000034975
575,0.8220210999999997,0.059810000000035224
576,0.8232393999999998,0.06981000000003501
577,0.8244484999999999,0.03981000000003476
578,0.8256722000000001,0.03981000000003476
579,0.8269166000000001,0.059810000000035224
580,0.8281481999999998,0.06981000000003501
581,0.8293802000000001,0.0798100000000348
582,0.8306130999999999,0.009810000000035402
583,0.8318197999999999,0.03981000000003476
584,0.8330919999999997,0.03981000000003476
585,0.8344044999999998,0.04981000000003544
586,0.8356254999999999,0.03981000000003476
587,0.8368655,0.04981000000003544
588,0.8380917000000001,0.03981000000003476
589,0.8393147999999999,0.04981000000003544
590,0.8405272999999998,0.04981000000003544
591,0.8417355999999998,0.03981000000003476
592,0.8430214999999999,0.04981000000003544
593,0.8442723999999999,0.029810000000034975
594,0.8455360999999999,0.03981000000003476
595,0.8467466999999997,0.029810000000034975
596,0.8479475000000001,0.01981000000003519
597,0.8491632,0.03981000000003476
598,0.8504445999999999,0.03981000000003476
599,0.8516838999999998,0.03981000000003476
600,0.8529138,0.029810000000034975
601,0.8541499999999997,0.029810000000034975
602,0.8553668000000001,0.04981000000003544
603,0.8565803000000001,0.01981000000003519
604,0.8577906,0.04981000000003544
605,0.8590226999999997,0.029810000000034975
606,0.8602708999999997,0.029810000000034975
607,0.8615060999999997,0.03981000000003476
608,0.8627471999999998,0.03981000000003476
609,0.8639576,0.01981000000003519
610,0.8651792999999999,0.03981000000003476
611,0.8663933999999998,0.059810000000035224
612,0.8676347999999998,0.01981000000003519
613,0.8688642999999998,0.01981000000003519
614,0.8700989999999997,0.029810000000034975
615,0.8713129,0.059810000000035224
616,0.8725204999999998,0.01981000000003519
617,0.8737231999999997,0.009810000000035402
618,0.8749287999999997,-0.00018999999996438532
619,0.8762373000000001,0.01981000000003519
620,0.8774688999999998,0.009810000000035402
621,0.8787124999999998,0.03981000000003476
622,0.8799481,0.03981000000003476
623,0.8811530999999997,0.01981000000003519
624,0.8823681999999997,0.029810000000034975
625,0.8835972000000001,-0.00018999999996438532
626,0.8848283000000001,0.009810000000035402
627,0.8860935999999997,0.03981000000003476
628,0.8873457999999999,0.01981000000003519
629,0.8885742999999997,0.029810000000034975
630,0.88978,0.01981000000003519
631,0.8909775999999998,0.01981000000003519
632,0.8922002,0.009810000000035402
633,0.8934598,-0.010189999999964172
634,0.8947303,-0.010189999999964172
635,0.8959655999999998,0.03981000000003476
636,0.8971858999999998,-0.010189999999964172
637,0.8984006,0.059810000000035224
638,0.8996135000000001,0.01981000000003519
639,0.9008474999999998,-0.00018999999996438532
640,0.9020929999999998,-0.010189999999964172
641,0.9033202999999999,0.03981000000003476
642,0.9045191999999997,0.029810000000034975
643,0.9057477999999999,0.01981000000003519
644,0.9069750999999999,0.029810000000034975
645,0.9082574999999999,0.029810000000034975
646,0.9085899,-0.010189999999964172
647,0.9098267999999998,-0.010189999999964172
648,0.9110928999999999,0.03981000000003476
649,0.9123334000000001,0.009810000000035402
650,0.9135396999999998,0.009810000000035402
651,0.9147415999999997,0.009810000000035402
652,0.9159402999999999,0.029810000000034975
653,0.9171673,0.009810000000035402
654,0.9183816999999999,0.029810000000034975
655,0.9196076999999998,-0.00018999999996438532
656,0.9208240000000001,-0.00018999999996438532
657,0.9220931000000001,-0.010189999999964172
658,0.9233406,0.01981000000003519
659,0.9245880999999998,-0.00018999999996438532
660,0.9258188,-0.010189999999964172
661,0.9270934999999998,-0.020189999999965735
662,0.9283218999999998,0.009810000000035402
663,0.9295494,-0.010189999999964172
664,0.9307802000000001,0.009810000000035402
665,0.9319862999999997,-0.010189999999964172
666,0.9332460999999999,-0.030189999999965522
667,0.9344954999999997,-0.00018999999996438532
668,0.9357237,-0.00018999999996438532
669,0.9369668,-0.020189999999965735
670,0.9381781,-0.010189999999964172
671,0.9394163999999998,-0.00018999999996438532
672,0.9406561,0.009810000000035402
673,0.941878,0.009810000000035402
674,0.9431294000000001,-0.020189999999965735
675,0.9443566999999997,-0.010189999999964172
676,0.9455977999999998,0.009810000000035402
677,0.9468239999999999,-0.00018999999996438532
678,0.9480174999999997,0.029810000000034975
679,0.9492105999999998,0.01981000000003519
680,0.9504332999999998,-0.010189999999964172
681,0.9516722,-0.010189999999964172
682,0.9528984999999999,-0.010189999999964172
683,0.9542048999999997,-0.020189999999965735
684,0.9563907999999999,0.029810000000034975
685,0.9576188000000001,-0.020189999999965735
686,0.9588475000000001,0.009810000000035402
687,0.9600966,0.009810000000035402
688,0.9613440999999998,-0.020189999999965735
689,0.9625950999999997,-0.020189999999965735
690,0.9638116000000001,-0.00018999999996438532
691,0.9650159999999999,-0.010189999999964172
692,0.9662392,-0.00018999999996438532
693,0.967473,0.009810000000035402
694,0.9686895,-0.020189999999965735
695,0.9699347,-0.00018999999996438532
696,0.9711566999999999,-0.00018999999996438532
697,0.9723668000000001,0.01981000000003519
698,0.9735811999999999,0.009810000000035402
699,0.9747938999999999,0.009810000000035402
700,0.9760985,0.009810000000035402
701,0.9773248999999997,0.009810000000035402
702,0.9785941999999999,0.01981000000003519
703,0.9798119000000001,0.009810000000035402
